Thu Dec  9 10:56:27 2021    cProfile_output

         16113513 function calls (15818872 primitive calls) in 21.766 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 utils.py:438(OrderedSet)
        1    0.000    0.000    0.000    0.000 utils.py:440(Dispatch)
       11    0.000    0.000    0.000    0.000 utils.py:443(__init__)
    57/38    0.000    0.000    0.000    0.000 utils.py:449(register)
    57/32    0.000    0.000    0.000    0.000 utils.py:452(wrapper)
      720    0.003    0.000    0.004    0.000 utils.py:459(_out_array_shape)
        4    0.000    0.000    0.000    0.000 utils.py:46(alias_message)
        3    0.000    0.000    0.000    0.000 utils.py:46(reraise_uncaught)
       37    0.000    0.000    0.000    0.000 utils.py:462(register_lazy)
       37    0.000    0.000    0.000    0.000 utils.py:468(wrapper)
        1    0.000    0.000    0.000    0.000 utils.py:47(KnownFailureException)
58411/58410    0.014    0.000    0.015    0.000 utils.py:474(dispatch)
        1    0.000    0.000    0.000    0.000 utils.py:484(NdimSizeLenMixin)
      120    0.000    0.000    0.000    0.000 utils.py:487(_tostr)
    52777    0.034    0.000    0.285    0.000 utils.py:491(ndim)
      370    0.001    0.000    0.010    0.000 utils.py:495(size)
        1    0.000    0.000    0.001    0.001 utils.py:5(<module>)
58390/24870    0.048    0.000    0.246    0.000 utils.py:500(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:507(NDArrayMixin)
     4800    0.003    0.000    0.017    0.000 utils.py:51(homogeneous_deepmap)
26040/16680    0.009    0.000    0.009    0.000 utils.py:517(dtype)
12840/9720    0.007    0.000    0.076    0.000 utils.py:521(shape)
    14648    0.006    0.000    0.010    0.000 utils.py:527(_skip_doctest)
       67    0.000    0.000    0.000    0.000 utils.py:53(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:532(ReprObject)
        6    0.000    0.000    0.000    0.000 utils.py:538(__init__)
      234    0.000    0.000    0.015    0.000 utils.py:541(skip_doctest)
      234    0.003    0.000    0.012    0.000 utils.py:544(<listcomp>)
      195    0.001    0.000    0.018    0.000 utils.py:547(extra_titles)
      195    0.008    0.000    0.015    0.000 utils.py:549(<dictcomp>)
      180    0.000    0.000    0.000    0.000 utils.py:549(__hash__)
    23868    0.003    0.000    0.003    0.000 utils.py:552(<genexpr>)
      240    0.000    0.000    0.000    0.000 utils.py:558(close_on_error)
        4    0.000    0.000    0.000    0.000 utils.py:56(alias)
      195    0.001    0.000    0.002    0.000 utils.py:567(ignore_warning)
      600    0.001    0.000    0.005    0.000 utils.py:570(is_remote_uri)
      120    0.000    0.000    0.001    0.000 utils.py:574(is_grib_path)
        1    0.000    0.000    0.000    0.000 utils.py:58(_Deprecate)
      227    0.000    0.000    0.000    0.000 utils.py:594(hashable)
       42    0.000    0.000    0.013    0.000 utils.py:599(unsupported_arguments)
        1    0.000    0.000    0.000    0.000 utils.py:6(<module>)
       70    0.002    0.000    0.013    0.000 utils.py:604(<listcomp>)
      195    0.002    0.000    0.064    0.000 utils.py:614(_derived_from)
     4800    0.003    0.000    0.013    0.000 utils.py:63(ndeepmap)
        1    0.000    0.000    0.000    0.000 utils.py:631(HiddenKeyDict)
       82    0.000    0.000    0.000    0.000 utils.py:638(<listcomp>)
      195    0.000    0.000    0.000    0.000 utils.py:652(derived_from)
       40    0.000    0.000    0.000    0.000 utils.py:670(infix_dims)
      195    0.000    0.000    0.065    0.000 utils.py:671(wrapper)
     2890    0.011    0.000    0.022    0.000 utils.py:68(_maybe_cast_to_cftimeindex)
4900/2460    0.008    0.000    0.011    0.000 utils.py:695(funcname)
       67    0.000    0.000    0.000    0.000 utils.py:70(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:713(Default)
        1    0.000    0.000    0.005    0.005 utils.py:74(_initialize_mp_context)
       67    0.000    0.000    0.001    0.000 utils.py:75(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:76(PushBackIterator)
        1    0.000    0.000    0.000    0.000 utils.py:8(_ExplodedList)
    12956    0.002    0.000    0.002    0.000 utils.py:82(ignoring)
        1    0.000    0.000    0.000    0.000 utils.py:83(LazyFile)
2890/2880    0.004    0.000    0.285    0.000 utils.py:86(safe_cast_to_index)
        1    0.000    0.000    0.000    0.000 utils.py:861(methodcaller)
    32370    0.007    0.000    0.007    0.000 utils.py:88(<genexpr>)
      720    0.018    0.000    0.037    0.000 utils.py:89(_StartCountStride)
        1    0.000    0.000    0.000    0.000 utils.py:892(itemgetter)
        1    0.000    0.000    0.000    0.000 utils.py:9(<dictcomp>)
     7800    0.001    0.000    0.001    0.000 utils.py:91(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:915(MethodCache)
     7800    0.002    0.000    0.002    0.000 utils.py:92(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:933(SerializableLock)
        5    0.000    0.000    0.000    0.000 utils.py:962(__init__)
     1440    0.001    0.000    0.001    0.000 utils.py:976(__enter__)
     1440    0.001    0.000    0.001    0.000 utils.py:979(__exit__)
        1    0.000    0.000    0.000    0.000 utils_comm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils_comm.py:99(WrappedKey)
        1    0.000    0.000    0.000    0.000 utils_perf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils_perf.py:131(GCDiagnosis)
        1    0.000    0.000    0.000    0.000 utils_perf.py:142(__init__)
        1    0.000    0.000    0.000    0.000 utils_perf.py:15(ThrottledGC)
        1    0.000    0.000    0.000    0.000 utils_perf.py:70(FractionalTimer)
        1    0.000    0.000    0.000    0.000 utils_test.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils_test.py:13(GetFunctionTestMixin)
        1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
       49    0.000    0.000    0.000    0.000 uuid.py:121(__init__)
        5    0.000    0.000    0.000    0.000 uuid.py:266(__str__)
       40    0.000    0.000    0.000    0.000 uuid.py:320(hex)
        1    0.000    0.000    0.001    0.001 uuid.py:45(<module>)
        1    0.000    0.000    0.000    0.000 uuid.py:63(SafeUUID)
        1    0.000    0.000    0.000    0.000 uuid.py:69(UUID)
       45    0.000    0.000    0.001    0.000 uuid.py:759(uuid4)
        1    0.000    0.000    0.268    0.268 validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 validation.py:124(ThreadedValidator)
        1    0.000    0.000    0.000    0.000 validation.py:147(DummyValidator)
        1    0.000    0.000    0.000    0.000 validation.py:155(ConditionalValidator)
        1    0.000    0.000    0.000    0.000 validation.py:172(DynamicValidator)
        1    0.000    0.000    0.000    0.000 validation.py:24(ValidationError)
      107    0.001    0.000    0.007    0.000 validation.py:38(_deprecate_positional_args)
        1    0.000    0.000    0.000    0.000 validation.py:4(<module>)
        1    0.000    0.000    0.000    0.000 validation.py:41(Validator)
       49    0.000    0.000    0.000    0.000 validation.py:59(inner_f)
       49    0.000    0.000    0.000    0.000 validation.py:71(<dictcomp>)
        1    0.000    0.000    0.000    0.000 validation.py:98(_ValidatorFromCallable)
        1    0.000    0.000    0.000    0.000 valuewidget.py:10(ValueWidget)
        1    0.000    0.000    0.000    0.000 valuewidget.py:4(<module>)
        2    0.000    0.000    0.800    0.400 variable.py:1(<module>)
       80    0.001    0.000    0.033    0.000 variable.py:1032(isel)
      220    0.000    0.000    0.000    0.000 variable.py:1059(<genexpr>)
        1    0.000    0.000    0.000    0.000 variable.py:114(Variable)
       10    0.000    0.000    0.001    0.000 variable.py:1265(transpose)
     1260    0.019    0.000    1.692    0.001 variable.py:1475(reduce)
    33862    0.014    0.000    0.020    0.000 variable.py:150(_maybe_wrap_data)
     1260    0.012    0.000    0.012    0.000 variable.py:1559(<listcomp>)
       23    0.002    0.000    2.337    0.102 variable.py:1568(concat)
       23    0.001    0.000    0.001    0.000 variable.py:1607(<listcomp>)
      360    0.001    0.000    0.024    0.000 variable.py:1634(equals)
      360    0.000    0.000    0.028    0.000 variable.py:1652(broadcast_equals)
      360    0.000    0.000    0.029    0.000 variable.py:1675(no_conflicts)
    33862    0.026    0.000    0.125    0.000 variable.py:170(as_compatible_data)
       12    0.000    0.000    0.000    0.000 variable.py:1968(_unary_op)
       26    0.000    0.000    0.000    0.000 variable.py:1977(_binary_op)
       50    0.001    0.000    0.022    0.000 variable.py:1979(func)
       10    0.000    0.000    0.000    0.000 variable.py:1997(_inplace_binary_op)
        1    0.000    0.000    0.000    0.000 variable.py:2025(IndexVariable)
     2870    0.006    0.000    0.317    0.000 variable.py:2038(__init__)
      360    0.000    0.000    0.000    0.000 variable.py:2053(load)
      480    0.000    0.000    0.014    0.000 variable.py:2064(chunk)
       40    0.000    0.000    0.001    0.000 variable.py:2076(_finalize_indexing_result)
        1    0.000    0.000    0.005    0.005 variable.py:2086(concat)
      121    0.000    0.000    0.000    0.000 variable.py:2099(<genexpr>)
        1    0.000    0.000    0.000    0.000 variable.py:2105(<listcomp>)
     2329    0.005    0.000    0.062    0.000 variable.py:2125(copy)
      360    0.000    0.000    0.024    0.000 variable.py:2161(equals)
     1016    0.000    0.000    0.000    0.000 variable.py:2176(to_index_variable)
     1072    0.003    0.000    0.049    0.000 variable.py:2182(to_index)
        1    0.000    0.000    0.000    0.000 variable.py:22(VariableExtension)
      548    0.001    0.000    0.023    0.000 variable.py:2200(level_names)
     1082    0.001    0.000    0.001    0.000 variable.py:2218(name)
      360    0.002    0.000    0.003    0.000 variable.py:2231(_unified_dims)
      360    0.001    0.000    0.004    0.000 variable.py:2263(broadcast_variables)
     1080    0.000    0.000    0.000    0.000 variable.py:2276(<genexpr>)
       50    0.000    0.000    0.001    0.000 variable.py:2280(_broadcast_compat_data)
      100    0.000    0.000    0.000    0.000 variable.py:2281(<genexpr>)
       14    0.000    0.000    0.262    0.019 variable.py:2295(concat)
      147    0.000    0.000    0.000    0.000 variable.py:2326(<genexpr>)
      142    0.003    0.000    0.024    0.000 variable.py:2332(assert_unique_multiindex_level_names)
      142    0.000    0.000    0.000    0.000 variable.py:2354(<listcomp>)
      840    0.001    0.000    6.845    0.008 variable.py:240(_as_array_or_item)
        1    0.000    0.000    0.000    0.000 variable.py:263(Variable)
    32252    0.054    0.000    0.451    0.000 variable.py:288(__init__)
     4080    0.002    0.000    0.003    0.000 variable.py:317(dtype)
    48999    0.025    0.000    0.237    0.000 variable.py:321(shape)
     4830    0.002    0.000    0.010    0.000 variable.py:336(data)
     1560    0.002    0.000    0.025    0.000 variable.py:345(data)
      357    0.000    0.000    0.010    0.000 variable.py:378(compute)
      840    0.000    0.000    6.846    0.008 variable.py:448(values)
      490    0.001    0.000    0.282    0.001 variable.py:465(to_index_variable)
       10    0.000    0.000    0.003    0.000 variable.py:473(to_index)
    55466    0.009    0.000    0.009    0.000 variable.py:486(dims)
       30    0.000    0.000    0.000    0.000 variable.py:492(dims)
    32282    0.035    0.000    0.232    0.000 variable.py:496(_parse_dimensions)
     1280    0.003    0.000    0.006    0.000 variable.py:507(_item_key_to_tuple)
     2400    0.001    0.000    0.002    0.000 variable.py:509(<genexpr>)
     1280    0.006    0.000    0.039    0.000 variable.py:513(_broadcast_indexes)
     2620    0.001    0.000    0.001    0.000 variable.py:539(<genexpr>)
     2620    0.001    0.000    0.001    0.000 variable.py:543(<genexpr>)
     2620    0.001    0.000    0.001    0.000 variable.py:546(<genexpr>)
     1280    0.004    0.000    0.015    0.000 variable.py:571(_broadcast_indexes_basic)
     2600    0.001    0.000    0.001    0.000 variable.py:573(<genexpr>)
        1    0.000    0.000    0.000    0.000 variable.py:61(MissingDimensionsError)
     4147    0.016    0.000    0.430    0.000 variable.py:69(as_variable)
     1280    0.004    0.000    0.441    0.000 variable.py:695(__getitem__)
     1240    0.002    0.000    0.014    0.000 variable.py:714(_finalize_indexing_result)
    18564    0.004    0.000    0.004    0.000 variable.py:787(attrs)
    29692    0.017    0.000    0.017    0.000 variable.py:795(attrs)
    14313    0.002    0.000    0.002    0.000 variable.py:799(encoding)
    29608    0.026    0.000    0.026    0.000 variable.py:807(encoding)
     8869    0.009    0.000    0.210    0.000 variable.py:814(copy)
     8869    0.019    0.000    0.198    0.000 variable.py:900(_replace)
     1560    0.001    0.000    0.001    0.000 variable.py:925(chunks)
     1560    0.019    0.000    0.647    0.000 variable.py:934(chunk)
        1    0.000    0.000    0.000    0.000 variables.py:1(<module>)
    14280    0.020    0.000    0.034    0.000 variables.py:106(unpack_for_decoding)
     2160    0.001    0.000    0.001    0.000 variables.py:110(safe_setitem)
     6360    0.004    0.000    0.006    0.000 variables.py:122(pop_to)
        1    0.000    0.000    0.000    0.000 variables.py:14(SerializationWarning)
        1    0.000    0.000    0.000    0.000 variables.py:145(CFMaskCoder)
        1    0.000    0.000    0.000    0.000 variables.py:18(VariableCoder)
     2040    0.009    0.000    0.114    0.000 variables.py:180(decode)
     2040    0.002    0.000    0.007    0.000 variables.py:184(<listcomp>)
     2040    0.015    0.000    0.052    0.000 variables.py:188(<setcomp>)
        1    0.000    0.000    0.000    0.000 variables.py:245(CFScaleOffsetCoder)
     2040    0.002    0.000    0.033    0.000 variables.py:265(decode)
        1    0.000    0.000    0.000    0.000 variables.py:283(UnsignedIntegerCoder)
     2040    0.002    0.000    0.032    0.000 variables.py:301(decode)
        1    0.000    0.000    0.000    0.000 variables.py:50(_ElementwiseFunctionArray)
      240    0.000    0.000    0.001    0.000 variables.py:58(__init__)
      720    0.000    0.000    0.000    0.000 variables.py:64(dtype)
      120    0.000    0.000    0.004    0.000 variables.py:68(__getitem__)
      120    0.000    0.000    0.104    0.001 variables.py:71(__array__)
      120    0.000    0.000    0.001    0.000 variables.py:80(lazy_elemwise_func)
        1    0.000    0.000    0.000    0.000 version.py:1(<module>)
     8466    0.006    0.000    0.011    0.000 version.py:114(_parse_version_parts)
     1952    0.008    0.000    0.021    0.000 version.py:131(_legacy_cmpkey)
        1    0.000    0.000    0.003    0.003 version.py:191(Version)
     3922    0.022    0.000    0.056    0.000 version.py:198(__init__)
     7745    0.004    0.000    0.004    0.000 version.py:207(<genexpr>)
     1064    0.003    0.000    0.007    0.000 version.py:236(__str__)
     2855    0.003    0.000    0.050    0.000 version.py:24(parse)
     4178    0.002    0.000    0.002    0.000 version.py:244(<genexpr>)
       12    0.000    0.000    0.000    0.000 version.py:248(<genexpr>)
        8    0.000    0.000    0.000    0.000 version.py:261(<genexpr>)
        1    0.000    0.000    0.000    0.000 version.py:267(LooseVersion)
        1    0.000    0.000    0.001    0.001 version.py:27(<module>)
     5910    0.001    0.000    0.001    0.000 version.py:298(_parse_letter_version)
        1    0.000    0.000    0.000    0.000 version.py:3(<module>)
     3174    0.002    0.000    0.024    0.000 version.py:302(__init__)
     3174    0.010    0.000    0.022    0.000 version.py:307(parse)
        1    0.000    0.000    0.000    0.000 version.py:31(Version)
     3174    0.003    0.000    0.003    0.000 version.py:312(<listcomp>)
        1    0.000    0.000    0.000    0.000 version.py:323(__str__)
     1589    0.003    0.000    0.011    0.000 version.py:331(_cmp)
     1970    0.001    0.000    0.001    0.000 version.py:332(_parse_local_version)
       16    0.000    0.000    0.000    0.000 version.py:338(<genexpr>)
     1970    0.009    0.000    0.011    0.000 version.py:343(_cmpkey)
     2573    0.001    0.000    0.001    0.000 version.py:352(<lambda>)
        1    0.000    0.000    0.000    0.000 version.py:36(InvalidVersion)
       16    0.000    0.000    0.000    0.000 version.py:389(<genexpr>)
        2    0.000    0.000    0.004    0.002 version.py:4(<module>)
        1    0.000    0.000    0.000    0.000 version.py:42(_BaseVersion)
     5746    0.002    0.000    0.006    0.000 version.py:47(__lt__)
     5746    0.001    0.000    0.001    0.000 version.py:48(<lambda>)
        1    0.000    0.000    0.000    0.000 version.py:5(<module>)
     1574    0.002    0.000    0.013    0.000 version.py:51(__lt__)
     5754    0.002    0.000    0.006    0.000 version.py:53(__eq__)
     5754    0.001    0.000    0.001    0.000 version.py:54(<lambda>)
        1    0.000    0.000    0.000    0.000 version.py:56(__ge__)
        1    0.000    0.000    0.000    0.000 version.py:57(<lambda>)
        1    0.000    0.000    0.000    0.000 version.py:63(__gt__)
    11501    0.005    0.000    0.008    0.000 version.py:65(_compare)
       14    0.000    0.000    0.000    0.000 version.py:69(__ge__)
        1    0.000    0.000    0.000    0.000 version.py:72(LegacyVersion)
     1952    0.002    0.000    0.023    0.000 version.py:74(__init__)
        1    0.000    0.000    0.001    0.001 version.py:93(StrictVersion)
        1    0.000    0.000    0.000    0.000 versions.py:1(<module>)
        1    0.000    0.000    0.004    0.004 vi.py:2(<module>)
        1    0.000    0.000    0.000    0.000 vi.py:68(TextObjectType)
        1    0.000    0.000    0.000    0.000 vi.py:75(TextObject)
        1    0.000    0.000    0.000    0.000 vi_state.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vi_state.py:10(InputMode)
        1    0.000    0.000    0.000    0.000 vi_state.py:17(CharacterFind)
        1    0.000    0.000    0.000    0.000 vi_state.py:23(ViState)
        1    0.000    0.000    0.001    0.001 vq.py:66(<module>)
        1    0.000    0.000    0.000    0.000 vq.py:83(ClusterError)
        1    0.000    0.000    0.000    0.000 vt100.py:142(_16ColorCache)
        2    0.000    0.000    0.000    0.000 vt100.py:148(__init__)
        1    0.000    0.000    0.000    0.000 vt100.py:176(_256ColorCache)
        1    0.000    0.000    0.000    0.000 vt100.py:180(__init__)
        1    0.000    0.000    0.000    0.000 vt100.py:246(_EscapeCodeCache)
        1    0.000    0.000    0.000    0.000 vt100.py:377(Vt100_Output)
        1    0.000    0.000    0.009    0.009 vt100.py:8(<module>)
        1    0.000    0.000    0.002    0.002 vt100_parser.py:3(<module>)
        1    0.000    0.000    0.000    0.000 vt100_parser.py:37(_Flush)
        1    0.000    0.000    0.000    0.000 vt100_parser.py:42(_IsPrefixOfLongerMatchCache)
        1    0.000    0.000    0.000    0.000 vt100_parser.py:63(Vt100Parser)
        1    0.000    0.000    0.009    0.009 warnings.py:117(_formatwarnmsg)
      683    0.003    0.000    0.012    0.000 warnings.py:130(filterwarnings)
     3063    0.004    0.000    0.017    0.000 warnings.py:165(simplefilter)
     3746    0.007    0.000    0.016    0.000 warnings.py:181(_add_filter)
        1    0.000    0.000    0.009    0.009 warnings.py:20(_showwarnmsg_impl)
        1    0.000    0.000    0.009    0.009 warnings.py:35(_formatwarnmsg_impl)
        1    0.000    0.000    0.000    0.000 warnings.py:419(__init__)
     3763    0.004    0.000    0.004    0.000 warnings.py:453(__init__)
     3763    0.008    0.000    0.008    0.000 warnings.py:474(__enter__)
     3763    0.005    0.000    0.006    0.000 warnings.py:493(__exit__)
        1    0.000    0.000    0.009    0.009 warnings.py:96(_showwarnmsg)
        1    0.000    0.000    0.002    0.002 wcwidth.py:70(<module>)
       16    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
        5    0.000    0.000    0.000    0.000 weakref.py:153(__contains__)
        6    0.000    0.000    0.000    0.000 weakref.py:165(__setitem__)
       16    0.000    0.000    0.000    0.000 weakref.py:290(update)
        6    0.000    0.000    0.000    0.000 weakref.py:336(__new__)
        6    0.000    0.000    0.000    0.000 weakref.py:341(__init__)
       61    0.000    0.000    0.000    0.000 weakref.py:356(__init__)
       27    0.000    0.000    0.000    0.000 weakref.py:395(__getitem__)
       68    0.000    0.000    0.000    0.000 weakref.py:408(__setitem__)
       13    0.000    0.000    0.000    0.000 weakref.py:432(get)
      170    0.001    0.000    0.001    0.000 weakref.py:44(__new__)
       20    0.000    0.000    0.000    0.000 weakref.py:51(_cb)
        1    0.000    0.000    0.000    0.000 weakref.py:530(__init__)
       10    0.000    0.000    0.000    0.000 weakref.py:73(__eq__)
        1    0.000    0.000    0.000    0.000 widget.py:165(LoggingHasTraits)
        1    0.000    0.000    0.000    0.000 widget.py:177(CallbackDispatcher)
        1    0.000    0.000    0.000    0.000 widget.py:213(_show_traceback)
        1    0.000    0.000    0.000    0.000 widget.py:227(WidgetRegistry)
        1    0.000    0.000    0.000    0.000 widget.py:229(__init__)
       55    0.000    0.000    0.000    0.000 widget.py:232(register)
       55    0.000    0.000    0.011    0.000 widget.py:267(register)
       55    0.000    0.000    0.010    0.000 widget.py:269(reg)
        1    0.000    0.000    0.000    0.000 widget.py:288(Widget)
        1    0.000    0.000    0.090    0.090 widget.py:8(<module>)
        1    0.000    0.000    0.000    0.000 widget_bool.py:16(_Bool)
        1    0.000    0.000    0.000    0.000 widget_bool.py:29(Checkbox)
        1    0.000    0.000    0.000    0.000 widget_bool.py:47(ToggleButton)
        1    0.000    0.000    0.101    0.101 widget_bool.py:7(<module>)
        1    0.000    0.000    0.000    0.000 widget_bool.py:73(Valid)
        1    0.000    0.000    0.000    0.000 widget_box.py:112(GridBox)
        1    0.000    0.000    0.000    0.000 widget_box.py:31(Box)
        1    0.000    0.000    0.000    0.000 widget_box.py:72(VBox)
        1    0.000    0.000    0.002    0.002 widget_box.py:9(<module>)
        1    0.000    0.000    0.000    0.000 widget_box.py:92(HBox)
        1    0.000    0.000    0.000    0.000 widget_button.py:20(ButtonStyle)
        1    0.000    0.000    0.000    0.000 widget_button.py:28(Button)
        1    0.000    0.000    0.001    0.001 widget_button.py:8(<module>)
        1    0.000    0.000    0.000    0.000 widget_color.py:17(ColorPicker)
        1    0.000    0.000    0.000    0.000 widget_color.py:7(<module>)
        1    0.000    0.000    0.000    0.000 widget_controller.py:17(Button)
        1    0.000    0.000    0.000    0.000 widget_controller.py:27(Axis)
        1    0.000    0.000    0.000    0.000 widget_controller.py:36(Controller)
        1    0.000    0.000    0.001    0.001 widget_controller.py:7(<module>)
        1    0.000    0.000    0.000    0.000 widget_core.py:11(CoreWidget)
        1    0.000    0.000    0.000    0.000 widget_core.py:4(<module>)
        1    0.000    0.000    0.000    0.000 widget_date.py:17(DatePicker)
        1    0.000    0.000    0.000    0.000 widget_date.py:7(<module>)
        1    0.000    0.000    0.000    0.000 widget_description.py:13(DescriptionStyle)
        1    0.000    0.000    0.000    0.000 widget_description.py:20(DescriptionWidget)
        1    0.000    0.000    0.000    0.000 widget_description.py:4(<module>)
        1    0.000    0.000    0.000    0.000 widget_float.py:117(BoundedFloatText)
        1    0.000    0.000    0.000    0.000 widget_float.py:142(FloatSlider)
        1    0.000    0.000    0.000    0.000 widget_float.py:181(FloatLogSlider)
        1    0.000    0.000    0.000    0.000 widget_float.py:20(_Float)
        1    0.000    0.000    0.000    0.000 widget_float.py:223(FloatProgress)
        1    0.000    0.000    0.000    0.000 widget_float.py:256(_FloatRange)
        1    0.000    0.000    0.000    0.000 widget_float.py:284(_BoundedFloatRange)
        1    0.000    0.000    0.000    0.000 widget_float.py:29(_BoundedFloat)
        1    0.000    0.000    0.000    0.000 widget_float.py:318(FloatRangeSlider)
        1    0.000    0.000    0.006    0.006 widget_float.py:4(<module>)
        1    0.000    0.000    0.000    0.000 widget_float.py:61(_BoundedLogFloat)
        1    0.000    0.000    0.000    0.000 widget_float.py:96(FloatText)
        1    0.000    0.000    0.000    0.000 widget_int.py:123(IntText)
        1    0.000    0.000    0.000    0.000 widget_int.py:134(BoundedIntText)
        1    0.000    0.000    0.000    0.000 widget_int.py:146(SliderStyle)
        1    0.000    0.000    0.000    0.000 widget_int.py:153(IntSlider)
        1    0.000    0.000    0.000    0.000 widget_int.py:172(ProgressStyle)
        1    0.000    0.000    0.000    0.000 widget_int.py:179(IntProgress)
        1    0.000    0.000    0.000    0.000 widget_int.py:196(_IntRange)
        1    0.000    0.000    0.000    0.000 widget_int.py:223(Play)
        1    0.000    0.000    0.000    0.000 widget_int.py:238(_BoundedIntRange)
        1    0.000    0.000    0.000    0.000 widget_int.py:271(IntRangeSlider)
        1    0.000    0.000    0.000    0.000 widget_int.py:39(_int_doc)
        3    0.000    0.000    0.000    0.000 widget_int.py:50(_bounded_int_doc)
        1    0.000    0.000    0.000    0.000 widget_int.py:68(_Int)
        1    0.000    0.000    0.003    0.003 widget_int.py:7(<module>)
        1    0.000    0.000    0.000    0.000 widget_int.py:78(_BoundedInt)
        1    0.000    0.000    0.000    0.000 widget_layout.py:12(Layout)
        1    0.000    0.000    0.001    0.001 widget_layout.py:4(<module>)
        1    0.000    0.000    0.000    0.000 widget_layout.py:88(LayoutTraitType)
        1    0.000    0.000    0.000    0.000 widget_link.py:15(WidgetTraitTuple)
        2    0.000    0.000    0.000    0.000 widget_link.py:20(__init__)
        1    0.000    0.000    0.000    0.000 widget_link.py:37(Link)
        1    0.000    0.000    0.001    0.001 widget_link.py:7(<module>)
        1    0.000    0.000    0.000    0.000 widget_link.py:78(DirectionalLink)
        1    0.000    0.000    0.000    0.000 widget_media.py:136(Image)
        1    0.000    0.000    0.000    0.000 widget_media.py:15(_Media)
        1    0.000    0.000    0.000    0.000 widget_media.py:169(Video)
        1    0.000    0.000    0.000    0.000 widget_media.py:200(Audio)
        1    0.000    0.000    0.001    0.001 widget_media.py:4(<module>)
        1    0.000    0.000    0.000    0.000 widget_output.py:23(Output)
        1    0.000    0.000    0.000    0.000 widget_output.py:7(<module>)
        1    0.000    0.000    0.000    0.000 widget_selection.py:141(_Selection)
        1    0.000    0.000    0.000    0.000 widget_selection.py:283(_MultipleSelection)
        1    0.000    0.000    0.000    0.000 widget_selection.py:398(ToggleButtonsStyle)
        1    0.000    0.000    0.000    0.000 widget_selection.py:417(ToggleButtons)
        1    0.000    0.000    0.000    0.000 widget_selection.py:456(Dropdown)
        1    0.000    0.000    0.000    0.000 widget_selection.py:469(RadioButtons)
        1    0.000    0.000    0.000    0.000 widget_selection.py:484(Select)
        1    0.000    0.000    0.000    0.000 widget_selection.py:501(SelectMultiple)
        1    0.000    0.000    0.000    0.000 widget_selection.py:521(_SelectionNonempty)
        1    0.000    0.000    0.000    0.000 widget_selection.py:549(_MultipleSelectionNonempty)
        1    0.000    0.000    0.000    0.000 widget_selection.py:567(SelectionSlider)
        1    0.000    0.000    0.000    0.000 widget_selection.py:590(SelectionRangeSlider)
        1    0.000    0.000    0.003    0.003 widget_selection.py:7(<module>)
        1    0.000    0.000    0.000    0.000 widget_selectioncontainer.py:17(_SelectionContainer)
        1    0.000    0.000    0.000    0.000 widget_selectioncontainer.py:71(Accordion)
        1    0.000    0.000    0.000    0.000 widget_selectioncontainer.py:78(Tab)
        1    0.000    0.000    0.001    0.001 widget_selectioncontainer.py:8(<module>)
        1    0.000    0.000    0.000    0.000 widget_string.py:111(Password)
        1    0.000    0.000    0.000    0.000 widget_string.py:126(Combobox)
        1    0.000    0.000    0.000    0.000 widget_string.py:18(_String)
        1    0.000    0.000    0.000    0.000 widget_string.py:37(HTML)
        1    0.000    0.000    0.000    0.000 widget_string.py:43(HTMLMath)
        1    0.000    0.000    0.000    0.000 widget_string.py:50(Label)
        1    0.000    0.000    0.000    0.000 widget_string.py:61(Textarea)
        1    0.000    0.000    0.002    0.002 widget_string.py:7(<module>)
        1    0.000    0.000    0.000    0.000 widget_string.py:70(Text)
        1    0.000    0.000    0.000    0.000 widget_style.py:10(Style)
        1    0.000    0.000    0.000    0.000 widget_style.py:4(<module>)
        1    0.000    0.000    0.000    0.000 widget_templates.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widget_templates.py:108(AppLayout)
        1    0.000    0.000    0.000    0.000 widget_templates.py:250(GridspecLayout)
        1    0.000    0.000    0.000    0.000 widget_templates.py:34(LayoutProperties)
        1    0.000    0.000    0.000    0.000 widget_templates.py:358(TwoByTwoLayout)
        1    0.000    0.000    0.000    0.000 widget_upload.py:29(FileUpload)
        1    0.000    0.000    0.001    0.001 widget_upload.py:7(<module>)
        1    0.000    0.000    0.941    0.941 widgets.py:1(<module>)
        1    0.000    0.000    0.001    0.001 widgets.py:10(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1112(SubplotTool)
        1    0.000    0.000    0.000    0.000 widgets.py:1252(Cursor)
