datetime,Dry mixing ratio of species O3 (mol mol-1 dry),Dry mixing ratio of species NO (mol mol-1 dry),Dry mixing ratio of species NO2 (mol mol-1 dry),OH concentration immediately after chemistry (molec cm-3),HO2 concentration immediately after chemistry (mol mol-1),Photolysis rate for O3 -> O1D (s-1),Photolysis rate for species NO2 (s-1)
2018-01-27 15:30:00,3.4589295e-08,1.2525634e-11,3.201388e-11,3857829.8,1.4891676e-11,0.07261792,0.00832607
2018-01-27 16:30:00,3.4660587e-08,1.22257855e-11,3.4072925e-11,2558256.5,1.16751e-11,0.07262897,0.007151433
2018-01-27 17:30:00,3.4801502e-08,1.0521848e-11,3.869045e-11,1207173.5,7.279762e-12,0.07263303,0.004971382
2018-01-27 18:30:00,3.4959836e-08,5.075509e-12,4.631466e-11,265211.6,2.6614856e-12,0.07263363,0.0017978557
2018-01-27 19:30:00,3.505661e-08,3.4725985e-13,5.2530657e-11,11507.33,3.0645077e-13,0.07263364,1.1403102e-05
2018-01-27 20:30:00,3.5076862e-08,1.5663745e-13,5.9476576e-11,11459.622,3.2774743e-13,0.07263364,0.0
2018-01-27 21:30:00,3.507346e-08,1.2177715e-13,6.429375e-11,11891.156,3.417027e-13,0.07263364,0.0
2018-01-27 22:30:00,3.5065504e-08,1.1444913e-13,6.713937e-11,11911.126,3.4308426e-13,0.07263364,0.0
2018-01-27 23:30:00,3.5057237e-08,1.1144861e-13,6.8675954e-11,11814.32,3.4047263e-13,0.07263364,0.0
2018-01-28 00:30:00,3.504772e-08,1.094613e-13,6.9406154e-11,11694.52,3.3684302e-13,0.07263364,0.0
2018-01-28 01:30:00,3.5034034e-08,1.0815266e-13,6.970018e-11,11561.737,3.3260937e-13,0.07263364,0.0
2018-01-28 02:30:00,3.5023692e-08,1.06896574e-13,6.965586e-11,11450.464,3.2860582e-13,0.07263364,0.0
2018-01-28 03:30:00,3.5020733e-08,1.0601119e-13,6.9304104e-11,11363.832,3.2506745e-13,0.07263364,0.0
2018-01-28 04:30:00,3.502094e-08,1.0518874e-13,6.8792874e-11,11312.422,3.2229002e-13,0.07263364,0.0
2018-01-28 05:30:00,3.502308e-08,1.0452777e-13,6.813194e-11,11277.754,3.1979535e-13,0.07263364,0.0
2018-01-28 06:30:00,3.5030027e-08,1.03819846e-13,6.739423e-11,11272.081,3.1783674e-13,0.07263364,0.0
2018-01-28 07:30:00,3.5044696e-08,1.0285266e-13,6.655283e-11,11275.153,3.163289e-13,0.07263364,3.5853454e-09
2018-01-28 08:30:00,3.5077772e-08,3.417978e-12,6.402637e-11,108160.086,1.4089084e-12,0.07263386,0.0008259535
2018-01-28 09:30:00,3.5150002e-08,1.3317994e-11,5.42202e-11,876128.56,5.4664797e-12,0.072636485,0.004308514
2018-01-28 10:30:00,3.5241985e-08,1.6029069e-11,4.5587194e-11,2175752.0,1.0020829e-11,0.07264536,0.006763285
2018-01-28 11:30:00,3.5294345e-08,1.5010885e-11,3.842169e-11,3468882.0,1.36601026e-11,0.07266234,0.008073025
2018-01-28 12:30:00,3.5270233e-08,1.351765e-11,3.33254e-11,4405278.0,1.5957033e-11,0.07268602,0.008798015
2018-01-28 13:30:00,3.519223e-08,1.2508547e-11,3.0354365e-11,4802947.0,1.6908077e-11,0.072712794,0.009123591
2018-01-28 14:30:00,3.509721e-08,1.1897222e-11,2.913927e-11,4543727.5,1.6459488e-11,0.07273794,0.008964986
2018-01-28 15:30:00,3.5068442e-08,1.1511965e-11,2.9428616e-11,3683596.2,1.4598872e-11,0.07275719,0.008296579
2018-01-28 16:30:00,3.512851e-08,1.1219526e-11,3.104344e-11,2476306.8,1.1481009e-11,0.07276851,0.0072112996
2018-01-28 17:30:00,3.5248284e-08,9.7376005e-12,3.469738e-11,1188146.8,7.16302e-12,0.0727727,0.0051127938
2018-01-28 18:30:00,3.539819e-08,4.086592e-12,4.0799218e-11,248287.64,2.5187803e-12,0.0727733,0.0016351546
2018-01-28 19:30:00,3.551899e-08,2.9189777e-13,4.5090674e-11,12714.821,3.3942608e-13,0.07277331,1.2057163e-05
2018-01-28 20:30:00,3.559823e-08,1.3545178e-13,5.001286e-11,12486.766,3.54475e-13,0.07277331,0.0
2018-01-28 21:30:00,3.566888e-08,1.0737738e-13,5.358634e-11,12907.345,3.6705312e-13,0.07277331,0.0
2018-01-28 22:30:00,3.5732636e-08,1.00921326e-13,5.5845502e-11,12934.386,3.6813258e-13,0.07277331,0.0
2018-01-28 23:30:00,3.5789604e-08,9.810432e-14,5.7098864e-11,12834.047,3.6535719e-13,0.07277331,0.0
2018-01-29 00:30:00,3.5835225e-08,9.6452184e-14,5.7910666e-11,12682.454,3.6105748e-13,0.07277331,0.0
2018-01-29 01:30:00,3.587056e-08,9.5731996e-14,5.8453464e-11,12486.911,3.5561782e-13,0.07277331,0.0
2018-01-29 02:30:00,3.589515e-08,9.503968e-14,5.874996e-11,12286.653,3.4997477e-13,0.07277331,0.0
2018-01-29 03:30:00,3.5903163e-08,9.505816e-14,5.875801e-11,12108.914,3.4487102e-13,0.07277331,0.0
2018-01-29 04:30:00,3.5897155e-08,9.465329e-14,5.850559e-11,11985.957,3.4118224e-13,0.07277331,0.0
2018-01-29 05:30:00,3.5880884e-08,9.430786e-14,5.817761e-11,11844.275,3.3708819e-13,0.07277331,0.0
2018-01-29 06:30:00,3.5864126e-08,9.388145e-14,5.771509e-11,11734.518,3.33848e-13,0.07277331,0.0
2018-01-29 07:30:00,3.58521e-08,9.402995e-14,5.724029e-11,11684.309,3.3215756e-13,0.07277331,4.6275908e-09
2018-01-29 08:30:00,3.5831864e-08,2.3368354e-12,5.2936076e-11,92146.02,1.2103765e-12,0.07277352,0.00069649244
2018-01-29 09:30:00,3.579898e-08,9.191702e-12,4.6864203e-11,686343.44,4.668724e-12,0.07277592,0.0034537711
2018-01-29 10:30:00,3.5759996e-08,1.2969144e-11,3.9847244e-11,1877176.1,9.06235e-12,0.072784394,0.006292953
2018-01-29 11:30:00,3.567495e-08,1.2837874e-11,3.402704e-11,3119578.8,1.267121e-11,0.072801076,0.007843315
2018-01-29 12:30:00,3.5510627e-08,1.1856002e-11,2.959629e-11,4074420.5,1.505953e-11,0.07282494,0.00875169
2018-01-29 13:30:00,3.5328238e-08,1.0996569e-11,2.6929174e-11,4466101.5,1.5996964e-11,0.07285202,0.009096804
2018-01-29 14:30:00,3.517554e-08,1.0426119e-11,2.5817687e-11,4234172.5,1.5551255e-11,0.072877474,0.008924703
2018-01-29 15:30:00,3.510671e-08,1.0087652e-11,2.6003446e-11,3458853.8,1.378791e-11,0.072897084,0.00828889
2018-01-29 16:30:00,3.5142637e-08,9.728574e-12,2.7355257e-11,2321718.5,1.0720854e-11,0.07290859,0.007145259
2018-01-29 17:30:00,3.5260143e-08,8.112481e-12,3.005699e-11,1095924.1,6.4935774e-12,0.072912805,0.004929139
2018-01-29 18:30:00,3.5413997e-08,3.2816044e-12,3.3728995e-11,230230.56,2.1890708e-12,0.07291342,0.0015795979
2018-01-29 19:30:00,3.55623e-08,2.5798049e-13,3.8185483e-11,12736.475,3.4097096e-13,0.07291343,1.2716488e-05
2018-01-29 20:30:00,3.569594e-08,1.2009178e-13,4.3744095e-11,11841.279,3.3802434e-13,0.07291343,0.0
2018-01-29 21:30:00,3.5833285e-08,9.424988e-14,4.7274556e-11,12072.099,3.4350696e-13,0.07291343,0.0
2018-01-29 22:30:00,3.5980268e-08,8.835992e-14,4.9348105e-11,12160.556,3.4436955e-13,0.07291343,0.0
2018-01-29 23:30:00,3.6134455e-08,8.5966126e-14,5.0632686e-11,12234.367,3.4447868e-13,0.07291343,0.0
2018-01-30 00:30:00,3.6287158e-08,8.4569525e-14,5.1558587e-11,12308.321,3.4449722e-13,0.07291343,0.0
2018-01-30 01:30:00,3.643012e-08,8.5634137e-14,5.221577e-11,12379.156,3.4446943e-13,0.07291343,0.0
2018-01-30 02:30:00,3.6555658e-08,8.37054e-14,5.259378e-11,12444.21,3.4427707e-13,0.07291343,0.0
2018-01-30 03:30:00,3.6662414e-08,8.285639e-14,5.266311e-11,12490.108,3.435738e-13,0.07291343,0.0
2018-01-30 04:30:00,3.6751167e-08,8.2369394e-14,5.2329283e-11,12502.584,3.4233217e-13,0.07291343,0.0
2018-01-30 05:30:00,3.6826478e-08,8.1870844e-14,5.1796543e-11,12506.305,3.4104127e-13,0.07291343,0.0
2018-01-30 06:30:00,3.688904e-08,8.162449e-14,5.1136595e-11,12543.672,3.4051389e-13,0.07291343,0.0
2018-01-30 07:30:00,3.693703e-08,8.165752e-14,5.0397415e-11,12644.513,3.4177172e-13,0.07291343,7.037914e-09
2018-01-30 08:30:00,3.695894e-08,1.868141e-12,4.5597266e-11,91210.83,1.1438322e-12,0.07291364,0.00066468265
2018-01-30 09:30:00,3.6950997e-08,7.2827196e-12,4.1850072e-11,645942.9,4.4146345e-12,0.07291599,0.003144744
2018-01-30 10:30:00,3.6914688e-08,1.0897584e-11,3.6848444e-11,1789986.4,8.67534e-12,0.07292427,0.0058680633
2018-01-30 11:30:00,3.6831104e-08,1.1395576e-11,3.2013017e-11,3046304.2,1.2307179e-11,0.07294077,0.007577771
2018-01-30 12:30:00,3.6670723e-08,1.0931693e-11,2.8154066e-11,4066982.2,1.4839538e-11,0.07296485,0.008682272
2018-01-30 13:30:00,3.649649e-08,1.0275093e-11,2.585106e-11,4458789.5,1.5763413e-11,0.072992094,0.00904499
2018-01-30 14:30:00,3.6365563e-08,9.748798e-12,2.483267e-11,4218956.5,1.5285367e-11,0.073017605,0.008863908
2018-01-30 15:30:00,3.6321392e-08,9.442653e-12,2.4839205e-11,3516531.2,1.3691688e-11,0.073037736,0.008348387
2018-01-30 16:30:00,3.6376303e-08,9.048784e-12,2.5969824e-11,2365380.2,1.0636774e-11,0.07304955,0.007224489
2018-01-30 17:30:00,3.651902e-08,7.5830245e-12,2.82422e-11,1133243.2,6.472655e-12,0.07305392,0.0050961203
2018-01-30 18:30:00,3.672381e-08,3.229767e-12,3.072834e-11,255457.17,2.2379787e-12,0.07305457,0.0017749505
2018-01-30 19:30:00,3.6923513e-08,2.5917964e-13,3.5662903e-11,14452.661,3.6721326e-13,0.073054574,1.4472395e-05
2018-01-30 20:30:00,3.707116e-08,1.201102e-13,4.177537e-11,13291.693,3.595934e-13,0.073054574,0.0
2018-01-30 21:30:00,3.7180417e-08,9.258799e-14,4.586236e-11,13362.809,3.6091413e-13,0.073054574,0.0
2018-01-30 22:30:00,3.72341e-08,8.65019e-14,4.8633635e-11,13241.576,3.5707207e-13,0.073054574,0.0
2018-01-30 23:30:00,3.7256267e-08,8.415784e-14,5.0567436e-11,13098.334,3.524742e-13,0.073054574,0.0
2018-01-31 00:30:00,3.7249645e-08,8.287284e-14,5.186968e-11,12955.299,3.4794308e-13,0.073054574,0.0
2018-01-31 01:30:00,3.7215788e-08,8.2371325e-14,5.2706325e-11,12709.681,3.4096413e-13,0.073054574,0.0
2018-01-31 02:30:00,3.715834e-08,8.224145e-14,5.3189213e-11,12488.146,3.3478973e-13,0.073054574,0.0
2018-01-31 03:30:00,3.7081215e-08,8.2040196e-14,5.3311976e-11,12300.855,3.2975426e-13,0.073054574,0.0
2018-01-31 04:30:00,3.699625e-08,8.1879226e-14,5.3191656e-11,12221.5205,3.2775939e-13,0.073054574,0.0
2018-01-31 05:30:00,3.6908453e-08,8.181961e-14,5.2918937e-11,12210.578,3.2779633e-13,0.073054574,0.0
2018-01-31 06:30:00,3.6812203e-08,8.238967e-14,5.26854e-11,12280.834,3.3001832e-13,0.073054574,0.0
2018-01-31 07:30:00,3.671576e-08,8.2777027e-14,5.2582345e-11,12514.685,3.3625926e-13,0.073054574,9.633085e-09
2018-01-31 08:30:00,3.6613613e-08,2.0679096e-12,4.617633e-11,98015.39,1.1444577e-12,0.0730548,0.0007304128
2018-01-31 09:30:00,3.651363e-08,8.774319e-12,4.1575576e-11,759019.7,4.6357002e-12,0.07305735,0.0038741436
2018-01-31 10:30:00,3.641548e-08,1.2170296e-11,3.709609e-11,1972214.0,8.932803e-12,0.07306608,0.0065512117
2018-01-31 11:30:00,3.6279197e-08,1.2300962e-11,3.2950673e-11,3224166.0,1.24676545e-11,0.07308288,0.00796598
2018-01-31 12:30:00,3.60946e-08,1.1674992e-11,2.9681976e-11,4131784.8,1.470372e-11,0.07310627,0.008769652
2018-01-31 13:30:00,3.5883204e-08,1.1045087e-11,2.7529036e-11,4505110.5,1.5598205e-11,0.07313262,0.009112176
2018-01-31 14:30:00,3.567371e-08,1.0548177e-11,2.656517e-11,4249592.0,1.5121612e-11,0.07315727,0.008940704
2018-01-31 15:30:00,3.5508638e-08,1.0108795e-11,2.6686677e-11,3411227.2,1.3237726e-11,0.07317598,0.0082229115
2018-01-31 16:30:00,3.541103e-08,9.479236e-12,2.7720446e-11,2245060.5,1.0124479e-11,0.07318684,0.006975252
2018-01-31 17:30:00,3.5371354e-08,7.542844e-12,2.9615605e-11,1046215.56,6.0167943e-12,0.073190846,0.004758218
2018-01-31 18:30:00,3.536252e-08,3.049428e-12,3.078599e-11,232075.94,2.0426944e-12,0.07319146,0.0016511305
2018-01-31 19:30:00,3.534036e-08,2.6750558e-13,3.5099257e-11,13340.643,3.5412802e-13,0.073191464,1.4832136e-05
2018-01-31 20:30:00,3.5293922e-08,1.2767538e-13,4.107701e-11,11827.75,3.3830312e-13,0.073191464,0.0
2018-01-31 21:30:00,3.526701e-08,9.7490484e-14,4.4526435e-11,11632.78,3.3334826e-13,0.073191464,0.0
2018-01-31 22:30:00,3.5255002e-08,9.0632126e-14,4.6497774e-11,11334.824,3.2469142e-13,0.073191464,0.0
2018-01-31 23:30:00,3.525068e-08,8.756287e-14,4.766968e-11,11064.205,3.1626028e-13,0.073191464,0.0
