datetime,Dry mixing ratio of species ATO2 (mol mol-1 dry),Dry mixing ratio of species A3O2 (mol mol-1 dry),Dry mixing ratio of species IDHNBOO (mol mol-1 dry),Dry mixing ratio of species ICHOO (mol mol-1 dry),Dry mixing ratio of species IDHNDOO2 (mol mol-1 dry),Dry mixing ratio of species IDHNDOO1 (mol mol-1 dry),Dry mixing ratio of species ICNOO (mol mol-1 dry),Dry mixing ratio of species C4HVP1 (mol mol-1 dry),Dry mixing ratio of species BRO2 (mol mol-1 dry)
2016-10-29 10:30:00,8.748541e-14,1.0911838e-14,3.0374515e-17,1.0196823e-18,7.9842045e-18,2.7344444e-17,3.3740885e-16,1.1497717e-17,6.7051945e-15
2016-10-29 11:30:00,1.1862867e-13,1.447204e-14,2.0909936e-17,1.5115568e-18,1.1070677e-18,7.335689e-18,1.136933e-16,3.5976095e-18,9.087453e-15
2016-10-29 12:30:00,1.3811082e-13,1.6565991e-14,1.207052e-17,1.671723e-18,6.867011e-20,9.926806e-19,3.00972e-17,6.923646e-19,1.0479705e-14
2016-10-29 13:30:00,1.4761253e-13,1.7631712e-14,7.159212e-18,1.5985066e-18,6.765074e-21,9.8135926e-20,1.35048485e-17,1.2205174e-19,1.1052726e-14
2016-10-29 14:30:00,1.450014e-13,1.75235e-14,4.869491e-18,1.3708295e-18,4.637074e-21,1.1281424e-20,1.09424224e-17,3.703517e-20,1.0737881e-14
2016-10-29 15:30:00,1.2596707e-13,1.5753847e-14,3.6685737e-18,1.0183269e-18,9.615121e-21,4.9641213e-21,9.543311e-18,3.5123333e-20,9.3283866e-15
2016-10-29 16:30:00,1.00017996e-13,1.324718e-14,2.95866e-18,6.9884933e-19,2.1160888e-20,7.001463e-21,8.088652e-18,6.566697e-20,7.496785e-15
2016-10-29 17:30:00,6.687302e-14,9.963989e-15,2.9821435e-18,3.6821402e-19,4.098396e-20,1.1757193e-20,6.1114014e-18,1.3915657e-19,5.1826448e-15
2016-10-29 18:30:00,3.2710373e-14,7.101127e-15,2.6685032e-17,9.465149e-20,3.440354e-20,1.3934764e-20,4.286538e-18,1.7233114e-19,2.8105777e-15
2016-10-29 19:30:00,6.037679e-15,6.277325e-15,7.10641e-16,3.5707545e-21,8.1100834e-21,9.29036e-21,4.0459964e-18,1.30539004e-20,1.966646e-15
2016-10-29 20:30:00,1.5939021e-15,6.0559654e-15,2.4020605e-15,1.6949088e-21,1.565518e-20,2.1477346e-20,4.809544e-18,2.7167144e-31,1.7558143e-15
2016-10-29 21:30:00,1.1047709e-15,5.6416528e-15,4.380591e-15,1.9527624e-21,4.023207e-20,5.742115e-20,7.642285e-18,2.3881e-40,1.6067716e-15
2016-10-29 22:30:00,1.0088964e-15,5.1445325e-15,5.7885986e-15,2.178884e-21,7.182271e-20,1.0394635e-19,1.36758755e-17,0.0,1.4922e-15
2016-10-29 23:30:00,9.534902e-16,4.661144e-15,6.3588326e-15,2.3994498e-21,1.04496796e-19,1.5247773e-19,2.3487975e-17,0.0,1.4048289e-15
2016-10-30 00:30:00,9.101692e-16,4.230585e-15,6.3320473e-15,2.6179541e-21,1.3570918e-19,1.9903889e-19,3.728577e-17,0.0,1.3392191e-15
2016-10-30 01:30:00,8.7436284e-16,3.8489995e-15,5.9992447e-15,2.8369999e-21,1.6526272e-19,2.4346952e-19,5.5104807e-17,0.0,1.2906805e-15
2016-10-30 02:30:00,8.422336e-16,3.5142448e-15,5.3497877e-15,3.0505686e-21,1.905345e-19,2.8179024e-19,7.6802046e-17,0.0,1.2554586e-15
2016-10-30 03:30:00,8.196565e-16,3.2625352e-15,4.5019653e-15,3.4154376e-21,2.301461e-19,3.4167654e-19,1.0404634e-16,0.0,1.2334101e-15
2016-10-30 04:30:00,7.91573e-16,3.0234451e-15,3.6145894e-15,3.5612714e-21,2.4646286e-19,3.6678897e-19,1.3427602e-16,0.0,1.2180667e-15
2016-10-30 05:30:00,7.65912e-16,2.8057736e-15,2.804778e-15,3.7009466e-21,2.6091774e-19,3.8911364e-19,1.6744697e-16,0.0,1.2075618e-15
2016-10-30 06:30:00,7.401932e-16,2.603779e-15,2.122101e-15,3.747644e-21,2.5898053e-19,3.8705572e-19,2.0197215e-16,0.0,1.1991302e-15
2016-10-30 07:30:00,7.2507185e-16,2.4578203e-15,1.5850145e-15,3.8033017e-21,2.5900527e-19,3.88065e-19,2.3836312e-16,2.8194782e-21,1.1938879e-15
2016-10-30 08:30:00,1.9700919e-14,1.3573039e-14,5.0514742e-17,1.3061107e-19,7.782142e-18,1.25598045e-17,1.0379252e-15,2.0579319e-17,1.9988862e-15
2016-10-30 09:30:00,4.6859702e-14,1.6865603e-14,8.562259e-17,8.898869e-19,3.15623e-17,6.311764e-17,2.2686698e-15,7.44928e-17,4.9988585e-15
2016-10-30 10:30:00,7.618975e-14,2.4596019e-14,9.349884e-17,2.0990144e-18,2.3279255e-17,6.665246e-17,1.8539222e-15,6.892224e-17,8.538446e-15
2016-10-30 11:30:00,1.0121277e-13,3.2568102e-14,7.1307164e-17,3.2533973e-18,5.4106107e-18,2.6679167e-17,7.8152776e-16,2.7641737e-17,1.1384478e-14
2016-10-30 12:30:00,1.196866e-13,3.9204934e-14,5.4887722e-17,4.5302672e-18,6.2679466e-19,6.5856956e-18,2.5090016e-16,7.592263e-18,1.3130159e-14
2016-10-30 13:30:00,1.2698848e-13,4.3141638e-14,3.2015423e-17,4.6664997e-18,3.9936448e-20,8.895052e-19,7.201932e-17,1.4480149e-18,1.3541838e-14
2016-10-30 14:30:00,1.2400183e-13,4.407348e-14,1.9397228e-17,4.142063e-18,9.808735e-21,1.0586352e-19,3.4387192e-17,2.8537196e-19,1.29434935e-14
2016-10-30 15:30:00,1.0777621e-13,4.0965776e-14,1.2419994e-17,3.0583094e-18,1.6426776e-20,2.1328065e-20,2.4656815e-17,1.0975438e-19,1.123549e-14
2016-10-30 16:30:00,8.4913474e-14,3.5433506e-14,8.341381e-18,1.9599182e-18,3.35276e-20,1.3973594e-20,1.8676223e-17,1.2742836e-19,9.02577e-15
2016-10-30 17:30:00,5.6297747e-14,2.870377e-14,6.8420095e-18,9.068491e-19,5.8277336e-20,1.802218e-20,1.2935364e-17,2.3718716e-19,6.3732567e-15
2016-10-30 18:30:00,2.6245744e-14,2.5327208e-14,4.7455143e-17,1.9994209e-19,4.4133107e-20,2.0467807e-20,8.87537e-18,2.9450117e-19,3.723218e-15
2016-10-30 19:30:00,3.3077655e-15,1.640666e-14,6.0425763e-16,8.248465e-21,8.253726e-21,8.605233e-21,8.160802e-18,1.9005891e-20,2.7871496e-15
2016-10-30 20:30:00,1.1165071e-15,1.19778235e-14,1.787124e-15,4.467053e-21,1.8197096e-20,2.4351871e-20,9.028781e-18,9.19384e-31,2.4511893e-15
2016-10-30 21:30:00,8.8239906e-16,9.765719e-15,3.375173e-15,4.562294e-21,4.3448583e-20,6.1510236e-20,1.25229975e-17,3.73634e-40,2.2265597e-15
2016-10-30 22:30:00,7.9869e-16,8.460873e-15,4.94924e-15,4.964052e-21,7.517542e-20,1.0852087e-19,1.9781315e-17,0.0,2.0575741e-15
2016-10-30 23:30:00,7.4515463e-16,7.601719e-15,6.1243714e-15,5.4683666e-21,1.07110635e-19,1.5601496e-19,3.1556878e-17,0.0,1.928093e-15
2016-10-31 00:30:00,7.0546653e-16,6.974892e-15,6.7208215e-15,5.95068e-21,1.3423552e-19,1.9671439e-19,4.8122744e-17,0.0,1.8277821e-15
2016-10-31 01:30:00,6.7449784e-16,6.4503435e-15,6.8833036e-15,6.4054714e-21,1.5641666e-19,2.2989888e-19,6.95765e-17,0.0,1.7488917e-15
2016-10-31 02:30:00,6.491164e-16,5.9978056e-15,6.68867e-15,6.881456e-21,1.76245e-19,2.599469e-19,9.582113e-17,0.0,1.6885616e-15
2016-10-31 03:30:00,6.228363e-16,5.5577673e-15,6.1829577e-15,7.035438e-21,1.7950411e-19,2.6584634e-19,1.2551717e-16,0.0,1.6393093e-15
2016-10-31 04:30:00,6.020034e-16,5.167916e-15,5.489796e-15,7.200869e-21,1.8480056e-19,2.7411998e-19,1.5906817e-16,0.0,1.6017916e-15
2016-10-31 05:30:00,5.851196e-16,4.832136e-15,4.725234e-15,7.371379e-21,1.9330832e-19,2.8738294e-19,1.9729774e-16,0.0,1.5724489e-15
2016-10-31 06:30:00,5.709367e-16,4.543297e-15,3.9723376e-15,7.511473e-21,2.0499761e-19,3.0563256e-19,2.4139984e-16,0.0,1.5497103e-15
2016-10-31 07:30:00,5.637074e-16,4.349446e-15,3.284951e-15,7.7019344e-21,2.2269245e-19,3.330437e-19,2.93276e-16,3.4031713e-21,1.5343379e-15
2016-10-31 08:30:00,1.7244471e-14,6.120243e-14,1.809813e-16,2.3613184e-19,6.6630226e-18,1.04732224e-17,1.5582597e-15,4.3461277e-17,2.7214449e-15
2016-10-31 09:30:00,4.1793588e-14,6.89077e-14,1.5850543e-16,1.6752081e-18,4.0628296e-17,7.247132e-17,5.5266803e-15,2.3585894e-16,7.733582e-15
2016-10-31 10:30:00,6.5340216e-14,7.387631e-14,2.0335142e-16,4.3836577e-18,5.994783e-17,1.2954705e-16,5.776915e-15,2.7743662e-16,1.2337836e-14
2016-10-31 11:30:00,8.7779434e-14,8.589222e-14,2.0944891e-16,7.6304814e-18,2.4844265e-17,9.019545e-17,2.8754592e-15,1.301998e-16,1.5458018e-14
2016-10-31 12:30:00,1.0278304e-13,9.553259e-14,1.5737983e-16,1.0132676e-17,4.0805266e-18,2.7533713e-17,9.320215e-16,3.6347087e-17,1.6986341e-14
2016-10-31 13:30:00,1.1098994e-13,1.00895034e-13,9.81739e-17,1.1265841e-17,3.8081855e-19,5.332583e-18,2.6111244e-16,7.812817e-18,1.7406964e-14
2016-10-31 14:30:00,1.0975976e-13,9.9935813e-14,5.921886e-17,1.0404083e-17,4.366644e-20,8.744114e-19,1.05003736e-16,1.7067392e-18,1.667802e-14
2016-10-31 15:30:00,9.733162e-14,9.2203216e-14,3.7688764e-17,7.84537e-18,2.0769571e-20,1.6366293e-19,6.5957966e-17,5.0544887e-19,1.477393e-14
2016-10-31 16:30:00,7.8013855e-14,8.280455e-14,2.5034687e-17,4.9055864e-18,2.9120325e-20,4.5774275e-20,4.8300155e-17,2.8358517e-19,1.2351975e-14
2016-10-31 17:30:00,5.2946823e-14,7.6182e-14,1.8478259e-17,2.1730763e-18,4.0280995e-20,2.2753424e-20,3.4628272e-17,2.9847417e-19,9.566083e-15
2016-10-31 18:30:00,2.5114009e-14,8.375528e-14,4.8452028e-17,5.0032314e-19,3.1279124e-20,1.8991182e-20,2.514837e-17,3.4599052e-19,6.579035e-15
2016-10-31 19:30:00,2.6353734e-15,4.059731e-14,3.1438636e-16,2.0744569e-20,5.111808e-21,5.0931255e-21,2.1793802e-17,1.6741662e-20,4.8166588e-15
2016-10-31 20:30:00,1.0461026e-15,2.453415e-14,8.619523e-16,1.0127844e-20,1.3328125e-20,1.793059e-20,2.1297447e-17,4.395527e-29,4.1436547e-15
2016-10-31 21:30:00,8.1071265e-16,1.7459551e-14,1.5686089e-15,8.325619e-21,2.7087018e-20,3.8510557e-20,2.2727363e-17,0.0,3.7125827e-15
2016-10-31 22:30:00,7.1270993e-16,1.36051575e-14,2.214905e-15,7.562366e-21,4.3617014e-20,6.315652e-20,2.6471962e-17,0.0,3.3825202e-15
2016-10-31 23:30:00,6.5770245e-16,1.1293659e-14,2.6306927e-15,7.121006e-21,6.175087e-20,9.0226935e-20,3.3117526e-17,0.0,3.1093027e-15
2016-11-01 00:30:00,6.2180683e-16,9.810235e-15,2.7714393e-15,6.7464338e-21,7.7798094e-20,1.1430222e-19,4.2842996e-17,0.0,2.8825565e-15
2016-11-01 01:30:00,5.966429e-16,8.780805e-15,2.687967e-15,6.414518e-21,9.211346e-20,1.3582484e-19,5.578123e-17,0.0,2.695675e-15
2016-11-01 02:30:00,5.7605064e-16,8.015156e-15,2.4622166e-15,6.0678254e-21,1.0778916e-19,1.5900685e-19,7.206735e-17,0.0,2.5445215e-15
2016-11-01 03:30:00,5.58685e-16,7.392174e-15,2.164993e-15,5.7150046e-21,1.2575721e-19,1.8546683e-19,9.2075075e-17,0.0,2.4183777e-15
2016-11-01 04:30:00,5.4302504e-16,6.863138e-15,1.8523452e-15,5.3412324e-21,1.4481606e-19,2.1382845e-19,1.1588042e-16,0.0,2.317175e-15
2016-11-01 05:30:00,5.297556e-16,6.4055287e-15,1.5511441e-15,4.9776627e-21,1.6251089e-19,2.406547e-19,1.4353257e-16,0.0,2.2326797e-15
2016-11-01 06:30:00,5.186295e-16,6.0153637e-15,1.2818502e-15,4.6466047e-21,1.7565379e-19,2.6096677e-19,1.7511203e-16,0.0,2.1657711e-15
2016-11-01 07:30:00,5.1504055e-16,5.775702e-15,1.045917e-15,4.3933566e-21,1.8763539e-19,2.798905e-19,2.1136568e-16,1.733982e-21,2.1110928e-15
2016-11-01 08:30:00,1.9649421e-14,1.2729845e-13,8.473111e-17,1.4630957e-19,6.3292994e-18,9.919813e-18,1.2097824e-15,3.230493e-17,3.8669824e-15
2016-11-01 09:30:00,4.365881e-14,1.1467488e-13,1.120362e-16,8.887267e-19,2.9404196e-17,5.2745883e-17,3.8343636e-15,1.6543316e-16,1.0738727e-14
2016-11-01 10:30:00,6.75558e-14,1.06650874e-13,1.2249085e-16,2.1587026e-18,3.6276618e-17,8.33489e-17,3.3874493e-15,1.5170844e-16,1.5429996e-14
2016-11-01 11:30:00,8.9350626e-14,1.1986926e-13,9.900184e-17,3.4398318e-18,1.4042089e-17,5.2456036e-17,1.5879548e-15,6.449407e-17,1.8665184e-14
2016-11-01 12:30:00,1.04994376e-13,1.3066887e-13,7.117743e-17,4.136808e-18,2.177703e-18,1.5186556e-17,4.981308e-16,1.7656162e-17,2.0316975e-14
2016-11-01 13:30:00,1.1307599e-13,1.3527967e-13,4.6954378e-17,4.0928793e-18,1.9997721e-19,2.9891787e-18,1.4078052e-16,3.9806284e-18,2.0536947e-14
2016-11-01 14:30:00,1.1221238e-13,1.3166078e-13,3.1212158e-17,3.491303e-18,3.5109297e-20,5.8914233e-19,5.692964e-17,9.725006e-19,1.9420837e-14
2016-11-01 15:30:00,1.0181933e-13,1.212677e-13,2.6926072e-17,2.7796038e-18,3.9205375e-20,1.628947e-19,4.4128484e-17,4.235891e-19,1.7235686e-14
2016-11-01 16:30:00,8.299563e-14,1.0559192e-13,2.0601223e-17,1.7796187e-18,5.822699e-20,5.755424e-20,3.502642e-17,3.563163e-19,1.423416e-14
2016-11-01 17:30:00,5.7670814e-14,9.100061e-14,1.7585562e-17,8.27262e-19,6.859934e-20,3.6048004e-20,2.677735e-17,4.4139567e-19,1.072524e-14
2016-11-01 18:30:00,2.9106464e-14,9.9045175e-14,5.8622475e-17,1.9473794e-19,4.5091438e-20,2.8450948e-20,2.0304668e-17,4.6604224e-19,7.1844504e-15
2016-11-01 19:30:00,3.3017605e-15,5.4665602e-14,3.6746327e-16,6.740465e-21,5.819301e-21,6.1608016e-21,1.8027885e-17,1.921242e-20,5.310395e-15
2016-11-01 20:30:00,1.0218598e-15,3.1702312e-14,8.986295e-16,2.9980955e-21,1.2201558e-20,1.660914e-20,1.8006557e-17,0.0,4.61053e-15
2016-11-01 21:30:00,7.6294735e-16,2.1423088e-14,1.4588619e-15,2.5590193e-21,2.236912e-20,3.172834e-20,1.9468012e-17,0.0,4.1469666e-15
2016-11-01 22:30:00,6.7247873e-16,1.582861e-14,1.8538318e-15,2.3586362e-21,3.2934888e-20,4.756238e-20,2.2573395e-17,0.0,3.773924e-15
2016-11-01 23:30:00,6.2033003e-16,1.2543435e-14,1.9963762e-15,2.2404603e-21,4.5153547e-20,6.591125e-20,2.7848025e-17,0.0,3.4610361e-15
2016-11-02 00:30:00,5.8310325e-16,1.05064535e-14,1.9207764e-15,2.1337316e-21,5.551939e-20,8.1633815e-20,3.5481092e-17,0.0,3.1987613e-15
2016-11-02 01:30:00,5.526896e-16,9.123588e-15,1.7175431e-15,2.0432369e-21,6.4399475e-20,9.513132e-20,4.5417665e-17,0.0,2.9792508e-15
2016-11-02 02:30:00,5.2893115e-16,8.127431e-15,1.4622334e-15,1.9650505e-21,7.146223e-20,1.05968396e-19,5.756559e-17,0.0,2.7952293e-15
2016-11-02 03:30:00,5.105073e-16,7.364183e-15,1.2040007e-15,1.8797712e-21,7.702267e-20,1.1431475e-19,7.185509e-17,0.0,2.6407027e-15
2016-11-02 04:30:00,4.9926144e-16,6.7734984e-15,9.678322e-16,1.8046233e-21,8.303652e-20,1.2337794e-19,8.851646e-17,0.0,2.5098471e-15
2016-11-02 05:30:00,4.8982804e-16,6.302702e-15,7.6596067e-16,1.744307e-21,8.928506e-20,1.3291019e-19,1.07416046e-16,0.0,2.3994281e-15
2016-11-02 06:30:00,4.826791e-16,5.9188765e-15,6.00345e-16,1.7008695e-21,9.637136e-20,1.4375615e-19,1.285127e-16,0.0,2.307012e-15
2016-11-02 07:30:00,4.860342e-16,5.8081833e-15,4.671843e-16,1.6840643e-21,1.05640096e-19,1.5788677e-19,1.5188407e-16,8.848715e-22,2.229781e-15
2016-11-02 08:30:00,2.428667e-14,1.4292812e-13,3.156735e-17,8.377995e-20,4.932126e-18,7.93949e-18,8.918064e-16,1.6105599e-17,3.9849876e-15
2016-11-02 09:30:00,4.7690774e-14,1.2288624e-13,6.021168e-17,4.743717e-19,1.713736e-17,3.3415665e-17,1.9293202e-15,6.574383e-17,9.925714e-15
2016-11-02 10:30:00,7.216314e-14,1.1683588e-13,6.1790716e-17,1.102422e-18,1.3416247e-17,3.6410853e-17,1.3826643e-15,5.1038185e-17,1.5514054e-14
2016-11-02 11:30:00,9.426759e-14,1.3068631e-13,4.1763863e-17,1.6369901e-18,3.0837066e-18,1.4833966e-17,5.175493e-16,1.731558e-17,1.922662e-14
2016-11-02 12:30:00,1.1022451e-13,1.4014336e-13,2.1114728e-17,1.8270352e-18,2.7298211e-19,2.6707631e-18,1.2994306e-16,3.764283e-18,2.0989937e-14
2016-11-02 13:30:00,1.1833245e-13,1.4124841e-13,9.920962e-18,1.6919471e-18,1.881449e-20,3.0702256e-19,3.15904e-17,6.7217327e-19,2.1081422e-14
2016-11-02 14:30:00,1.1729406e-13,1.3434631e-13,5.12616e-18,1.3815141e-18,4.1108372e-21,3.5394354e-20,1.1998908e-17,1.2960328e-19,1.9851046e-14
2016-11-02 15:30:00,1.06355923e-13,1.197357e-13,3.3726972e-18,1.0535161e-18,6.677162e-21,9.732524e-21,7.752467e-18,4.6211754e-20,1.7471383e-14
2016-11-02 16:30:00,8.658917e-14,9.881854e-14,2.3094773e-18,6.8300443e-19,1.2588057e-20,6.3861183e-21,5.4813876e-18,4.0931184e-20,1.4136453e-14
2016-11-02 17:30:00,5.995796e-14,7.507778e-14,2.3159988e-18,3.4409214e-19,2.458796e-20,8.491924e-21,3.9038983e-18,7.358628e-20,1.00993695e-14
2016-11-02 18:30:00,2.9993057e-14,6.233627e-14,1.8878794e-17,8.178667e-20,2.0822755e-20,9.0857866e-21,2.9538177e-18,9.677599e-20,5.916059e-15
2016-11-02 19:30:00,3.795542e-15,3.8896895e-14,2.1226852e-16,2.3299483e-21,2.6374545e-21,2.648585e-21,2.7429764e-18,4.83837e-21,4.3393015e-15
2016-11-02 20:30:00,1.0319212e-15,2.5345055e-14,4.908612e-16,1.1324535e-21,5.576762e-21,7.437896e-21,3.1062185e-18,9.361199e-32,3.8298057e-15
2016-11-02 21:30:00,7.6318934e-16,1.874832e-14,6.9579463e-16,1.1287795e-21,1.1271832e-20,1.5802206e-20,4.1609013e-18,1.54857e-40,3.4768822e-15
2016-11-02 22:30:00,6.847752e-16,1.4949654e-14,7.679322e-16,1.1507598e-21,1.5820706e-20,2.2577e-20,5.9140167e-18,0.0,3.1963368e-15
2016-11-02 23:30:00,6.3788167e-16,1.2533061e-14,7.345678e-16,1.1862631e-21,1.9557713e-20,2.82157e-20,8.399714e-18,0.0,2.9668866e-15
2016-11-03 00:30:00,6.0430237e-16,1.08641666e-14,6.4372026e-16,1.2161634e-21,2.1767466e-20,3.1633212e-20,1.1501068e-17,0.0,2.7776764e-15
2016-11-03 01:30:00,5.779177e-16,9.627553e-15,5.344702e-16,1.240257e-21,2.282449e-20,3.3346552e-20,1.5071115e-17,0.0,2.6230084e-15
2016-11-03 02:30:00,5.5760295e-16,8.669606e-15,4.2922675e-16,1.2684443e-21,2.3674361e-20,3.4747664e-20,1.9083836e-17,0.0,2.497568e-15
2016-11-03 03:30:00,5.413617e-16,7.904247e-15,3.3778292e-16,1.2829653e-21,2.3662862e-20,3.487254e-20,2.3423406e-17,0.0,2.396299e-15
2016-11-03 04:30:00,5.2789645e-16,7.283838e-15,2.628029e-16,1.2809282e-21,2.2955419e-20,3.3961642e-20,2.7994267e-17,0.0,2.3149017e-15
2016-11-03 05:30:00,5.1702176e-16,6.773507e-15,2.0328048e-16,1.2813408e-21,2.2267872e-20,3.3052105e-20,3.2840053e-17,0.0,2.249847e-15
2016-11-03 06:30:00,5.0876743e-16,6.3532096e-15,1.5695098e-16,1.2966651e-21,2.1807374e-20,3.2457246e-20,3.801588e-17,0.0,2.1990775e-15
2016-11-03 07:30:00,5.0805317e-16,6.1274164e-15,1.2116948e-16,1.323715e-21,2.1548971e-20,3.2147467e-20,4.3600746e-17,1.8606977e-22,2.1603463e-15
2016-11-03 08:30:00,2.1560607e-14,9.625392e-14,5.3289225e-18,6.072354e-20,8.3072694e-19,1.3419614e-18,2.0550954e-16,3.333968e-18,3.60968e-15
2016-11-03 09:30:00,4.412894e-14,9.179096e-14,9.613653e-18,3.2769422e-19,2.7735616e-18,5.3732164e-18,4.3999952e-16,1.1447036e-17,8.686226e-15
2016-11-03 10:30:00,6.9563116e-14,9.6775974e-14,1.04553e-17,7.360622e-19,2.1465335e-18,5.6654444e-18,3.6788867e-16,1.12930684e-17,1.4616321e-14
2016-11-03 11:30:00,9.285148e-14,1.1141115e-13,8.5453415e-18,1.1159372e-18,6.2298467e-19,2.6223127e-18,1.55611e-16,4.7319632e-18,1.9074098e-14
2016-11-03 12:30:00,1.0788659e-13,1.1972579e-13,7.807996e-18,1.4311797e-18,1.4269151e-19,9.979663e-19,5.272993e-17,1.3355357e-18,2.1117067e-14
2016-11-03 13:30:00,1.177928e-13,1.2337665e-13,8.26218e-18,1.7402765e-18,2.5368654e-20,3.441498e-19,2.4652219e-17,3.6507094e-19,2.1797724e-14
2016-11-03 14:30:00,1.187179e-13,1.2031679e-13,8.190028e-18,1.7880193e-18,5.8380905e-21,9.274191e-20,1.8713057e-17,1.1067291e-19,2.102836e-14
2016-11-03 15:30:00,1.0703997e-13,1.08542115e-13,7.1943695e-18,1.4555609e-18,4.9631128e-21,2.7191004e-20,1.6501353e-17,4.9953954e-20,1.8632902e-14
2016-11-03 16:30:00,8.695858e-14,9.168207e-14,5.7227457e-18,9.568894e-19,6.057714e-21,1.1488862e-20,1.35821584e-17,3.7792163e-20,1.5305743e-14
2016-11-03 17:30:00,5.938366e-14,7.268138e-14,4.6820722e-18,4.340254e-19,8.106519e-21,7.306726e-21,9.7978816e-18,4.31341e-20,1.1142122e-14
2016-11-03 18:30:00,3.0364905e-14,6.11333e-14,1.22450234e-17,1.101143e-19,6.804161e-21,5.650084e-21,6.776844e-18,4.8141246e-20,6.898716e-15
2016-11-03 19:30:00,3.8883047e-15,3.8595283e-14,6.452971e-17,3.3385498e-21,7.8293266e-22,9.006066e-22,6.0035487e-18,1.7602042e-21,5.2788482e-15
2016-11-03 20:30:00,1.1211049e-15,2.6611602e-14,1.3985608e-16,1.5348844e-21,1.1211722e-21,1.4957331e-21,5.710412e-18,0.0,4.6614332e-15
2016-11-03 21:30:00,8.193763e-16,2.0226393e-14,1.935666e-16,1.4704114e-21,2.172296e-21,3.0312787e-21,5.6057596e-18,0.0,4.220828e-15
2016-11-03 22:30:00,7.3943356e-16,1.6289047e-14,2.122783e-16,1.4759046e-21,3.4210437e-21,4.878717e-21,5.6965025e-18,0.0,3.8656267e-15
2016-11-03 23:30:00,6.9505575e-16,1.3666355e-14,2.0347747e-16,1.5032859e-21,4.711365e-21,6.8038966e-21,6.0081288e-18,0.0,3.569439e-15
2016-11-04 00:30:00,6.632717e-16,1.18172345e-14,1.7990825e-16,1.5338938e-21,5.8374556e-21,8.495269e-21,6.5491173e-18,0.0,3.3213975e-15
2016-11-04 01:30:00,6.3597537e-16,1.0435335e-14,1.5181358e-16,1.5694853e-21,6.995478e-21,1.0248979e-20,7.359039e-18,0.0,3.114548e-15
2016-11-04 02:30:00,6.128578e-16,9.357596e-15,1.2478812e-16,1.6059529e-21,8.179465e-21,1.2055848e-20,8.484715e-18,0.0,2.942169e-15
2016-11-04 03:30:00,5.951095e-16,8.48958e-15,1.0111664e-16,1.6733171e-21,8.879416e-21,1.3150439e-20,9.8969075e-18,0.0,2.7981805e-15
2016-11-04 04:30:00,5.851074e-16,7.79341e-15,8.156227e-17,1.9142791e-21,9.164996e-21,1.3632185e-20,1.1581258e-17,0.0,2.6794888e-15
2016-11-04 05:30:00,5.818362e-16,7.231696e-15,6.596042e-17,2.49628e-21,9.4376e-21,1.4103851e-20,1.3590753e-17,0.0,2.5841743e-15
2016-11-04 06:30:00,5.8504603e-16,6.782638e-15,5.3769833e-17,3.3687979e-21,9.990455e-21,1.4997012e-20,1.6029726e-17,0.0,2.5111742e-15
2016-11-04 07:30:00,5.9671444e-16,6.5054993e-15,4.4186394e-17,4.2060943e-21,1.0695725e-20,1.611065e-20,1.8975212e-17,1.0062986e-22,2.4560536e-15
2016-11-04 08:30:00,2.1428692e-14,8.619391e-14,8.61362e-18,1.8792185e-19,3.9722674e-19,6.3250045e-19,1.1286182e-16,2.4722185e-18,4.262642e-15
2016-11-04 09:30:00,5.4031856e-14,7.275473e-14,1.6975753e-17,1.5337963e-18,1.886577e-18,3.653428e-18,3.0867328e-16,1.0405801e-17,1.0670723e-14
2016-11-04 10:30:00,8.465261e-14,9.276442e-14,1.947501e-17,3.4447506e-18,1.3770214e-18,3.7939652e-18,2.485286e-16,8.966706e-18,1.6648787e-14
2016-11-04 11:30:00,1.09674646e-13,1.1280017e-13,1.6703478e-17,4.7041443e-18,3.047113e-19,1.4006513e-18,1.1566153e-16,3.322058e-18,2.0842064e-14
2016-11-04 12:30:00,1.2773418e-13,1.2520144e-13,1.276676e-17,4.971979e-18,3.175747e-20,2.6144964e-19,5.132012e-17,7.9573214e-19,2.2992933e-14
2016-11-04 13:30:00,1.3607286e-13,1.2870518e-13,9.332181e-18,4.344343e-18,3.260347e-21,3.4190577e-20,3.0187245e-17,1.6946045e-19,2.3131328e-14
2016-11-04 14:30:00,1.345815e-13,1.2395304e-13,6.785408e-18,3.3482462e-18,1.3308726e-21,4.8148443e-21,2.1370924e-17,4.6896905e-20,2.1803683e-14
2016-11-04 15:30:00,1.2323378e-13,1.1203003e-13,4.894964e-18,2.329975e-18,1.6909126e-21,1.4075485e-21,1.5582941e-17,2.2578704e-20,1.935603e-14
2016-11-04 16:30:00,1.02778795e-13,9.436457e-14,3.4566366e-18,1.4373055e-18,3.5035182e-21,1.4650173e-21,1.10538635e-17,2.0943504e-20,1.603643e-14
2016-11-04 17:30:00,7.417524e-14,7.318831e-14,2.4688732e-18,6.967936e-19,6.285907e-21,2.2057999e-21,7.554087e-18,2.9204426e-20,1.205962e-14
2016-11-04 18:30:00,3.5911497e-14,5.4791742e-14,4.41356e-18,1.5179226e-19,4.8972315e-21,2.2522502e-21,5.1159673e-18,3.0104686e-20,7.487541e-15
2016-11-04 19:30:00,4.350537e-15,3.5665047e-14,3.6566902e-17,4.002171e-21,6.3861983e-22,6.703486e-22,4.5301274e-18,1.4853098e-21,5.635844e-15
